LineCondition,SubjectNumber,Block,Trial,Time,Key,Exp,Error,Condition
Short,3,5,7,5030,0,0,1,3
Short,3,5,8,2986,0,0,1,2
Short,3,5,9,1182,1,1,1,2
Short,3,5,10,986,1,1,1,3
Short,3,5,11,2640,0,0,1,2
Short,3,5,12,5016,0,0,1,3
Short,3,5,13,926,0,0,1,1
Short,3,5,14,1804,0,0,1,3
Short,3,5,15,2128,1,1,1,3
Short,3,5,16,1148,0,0,1,1
Short,3,5,17,1180,1,1,1,2
Short,3,5,18,2158,0,0,1,2
Short,3,5,19,1000,1,1,1,2
Short,3,5,20,1254,1,1,1,3
Short,3,5,21,626,1,1,1,1
Short,3,5,22,3502,0,0,1,1
Short,3,5,23,974,1,1,1,1
Short,3,5,24,990,0,0,1,2
Short,3,5,25,2884,0,0,1,1
Short,3,5,26,3996,1,1,1,3
Short,3,5,27,1504,1,1,1,1
Short,3,5,28,2828,0,0,1,3
Short,3,5,29,1112,1,1,1,1
Short,3,5,30,2090,1,1,1,1
Short,4,1,1,1062,0,0,1,1
Short,4,1,2,758,0,0,1,1
Short,4,1,3,990,0,0,1,1
Short,4,1,4,942,1,1,1,3
Short,4,1,5,812,1,1,1,1
Short,4,1,6,1348,0,0,1,3
Short,4,1,7,1126,1,1,1,2
Short,4,1,8,1744,0,0,1,3
Short,4,1,9,938,0,0,1,2
Short,4,1,10,784,0,0,1,1
Short,4,1,11,1270,0,0,1,2
Short,4,1,12,944,0,0,1,2
Short,4,1,13,782,1,1,1,3
Short,4,1,14,858,0,0,1,2
Short,4,1,15,742,1,1,1,1
Short,4,1,16,760,1,1,1,2
Short,4,1,17,1496,1,1,1,3
Short,4,1,18,1340,0,0,1,3
Short,4,1,19,664,1,1,1,2
Short,4,1,20,944,0,0,1,2
Short,4,1,21,1852,0,0,1,3
Short,4,1,22,964,1,1,1,3
Short,4,1,23,660,1,1,1,2
Short,4,1,24,742,1,1,1,2
Short,4,1,25,1086,1,1,1,3
Short,4,1,26,852,0,0,1,1
Short,4,1,27,1610,0,0,1,3
Short,4,1,28,874,1,1,1,1
Short,4,1,29,900,1,1,1,1
Short,4,1,30,614,1,1,1,1
Short,4,2,1,716,1,1,1,1
Short,4,2,2,950,1,1,1,2
Short,4,2,3,1370,0,1,0,3
Short,4,2,4,836,1,1,1,1
Short,4,2,5,1122,1,1,1,3
Short,4,2,6,1116,1,1,1,1
Short,4,2,7,1710,0,0,1,3
Short,4,2,8,1260,0,0,1,2
Short,4,2,9,896,0,0,1,1
Short,4,2,10,1504,1,1,1,3
Short,4,2,11,1028,0,0,1,1
Short,4,2,12,934,0,0,1,1
Short,4,2,13,914,0,0,1,1
Short,4,2,14,1216,0,0,1,1
Short,4,2,15,800,1,1,1,2
Short,4,2,16,1172,0,0,1,2
Short,4,2,17,1080,1,1,1,2
Short,4,2,18,1608,0,0,1,3
Short,4,2,19,1280,0,0,1,2
Short,4,2,20,1306,1,1,1,3
Short,4,2,21,568,1,1,1,1
Short,4,2,22,1234,1,1,1,3
Short,4,2,23,1800,0,0,1,3
Short,4,2,24,972,0,0,1,2
Short,4,2,25,1358,0,0,1,2
Short,4,2,26,654,1,1,1,1
Short,4,2,27,1888,0,0,1,3
Short,4,2,28,1420,1,1,1,2
Short,4,2,29,1192,1,1,1,2
Short,4,2,30,1812,0,0,1,3
Short,4,3,1,1880,1,1,1,3
Short,4,3,2,972,0,0,1,1
Short,4,3,3,1126,1,1,1,2
Short,4,3,4,766,1,1,1,3
Short,4,3,5,1708,0,0,1,3
Short,4,3,6,978,0,0,1,1
Short,4,3,7,1682,0,0,1,3
Short,4,3,8,884,1,1,1,2
Short,4,3,9,1310,0,0,1,2
Short,4,3,10,844,0,0,1,2
Short,4,3,11,610,1,1,1,1
Short,4,3,12,1240,0,0,1,2
Short,4,3,13,590,1,1,1,1
Short,4,3,14,1398,0,0,1,2
Short,4,3,15,788,0,0,1,1
Short,4,3,16,1630,0,0,1,3
Short,4,3,17,1798,0,0,1,3
Short,4,3,18,1418,1,1,1,2
Short,4,3,19,702,1,1,1,1
Short,4,3,20,780,1,1,1,3
Short,4,3,21,992,1,1,1,2
Short,4,3,22,488,1,1,1,1
Short,4,3,23,994,1,1,1,3
Short,4,3,24,1002,1,1,1,3
Short,4,3,25,904,1,1,1,2
Short,4,3,26,944,0,0,1,1
Short,4,3,27,1540,0,0,1,3
Short,4,3,28,1708,0,0,1,2
Short,4,3,29,1000,0,1,0,1
Short,4,3,30,1190,0,0,1,1
Short,4,4,1,1638,1,1,1,3
Short,4,4,2,1124,1,1,1,2
Short,4,4,3,1190,1,1,1,3
Short,4,4,4,930,1,1,1,1
Short,4,4,5,1734,0,0,1,3
Short,4,4,6,706,1,1,1,1
Short,4,4,7,1926,0,0,1,3
Short,4,4,8,1086,0,0,1,2
Short,4,4,9,964,0,0,1,2
Short,4,4,10,814,1,1,1,3
Short,4,4,11,1446,0,0,1,2
Short,4,4,12,648,0,1,0,1
Short,4,4,13,1106,1,1,1,3
Short,4,4,14,726,0,0,1,1
Short,4,4,15,1760,0,0,1,3
Short,4,4,16,2064,0,0,1,3
Short,4,4,17,930,1,1,1,1
Short,4,4,18,944,0,0,1,1
Short,4,4,19,1772,0,0,1,3
Short,4,4,20,1156,0,0,1,1
Short,4,4,21,740,0,0,1,1
Short,4,4,22,892,1,1,1,2
Short,4,4,23,980,1,1,1,2
Short,4,4,24,854,1,1,1,1
Short,4,4,25,884,1,1,1,3
Short,4,4,26,1262,0,0,1,2
Short,4,4,27,1016,1,1,1,2
Short,4,4,28,814,1,1,1,2
Short,4,4,29,1184,0,0,1,1
Short,4,4,30,1450,0,0,1,2
Short,4,5,1,1200,1,1,1,3
Short,4,5,2,732,1,1,1,1
Short,4,5,3,852,1,1,1,2
Short,4,5,4,1738,0,1,0,3
Short,4,5,5,2404,0,0,1,3
Short,4,5,6,1922,0,0,1,3
Short,4,5,7,1988,1,1,1,3
Short,4,5,8,924,1,1,1,1
Short,4,5,9,1444,0,0,1,2
Short,4,5,10,972,0,0,1,1
Short,4,5,11,1262,0,0,1,2
Short,4,5,12,856,1,1,1,1
Short,4,5,13,1198,1,1,1,2
Short,4,5,14,1064,1,1,1,3
Short,4,5,15,2304,0,0,1,3
Short,4,5,16,1244,0,0,1,2
Short,4,5,17,1176,0,0,1,2
Short,4,5,18,2244,0,0,1,3
Short,4,5,19,1124,1,1,1,2
Short,4,5,20,820,0,0,1,1
Short,4,5,21,750,0,0,1,1
Short,4,5,22,1758,0,1,0,3
Short,4,5,23,1670,1,1,1,2
Short,4,5,24,992,1,1,1,1
Short,4,5,25,728,1,1,1,2
Short,4,5,26,1426,0,0,1,2
Short,4,5,27,886,1,1,1,1
Short,4,5,28,1000,0,0,1,1
Short,4,5,29,2110,0,0,1,3
Short,4,5,30,1178,0,0,1,1
Short,5,1,1,1318,0,0,1,2
Short,5,1,2,1052,1,1,1,2
Short,5,1,3,1348,0,0,1,1
Short,5,1,4,824,1,1,1,1
Short,5,1,5,1296,0,0,1,3
Short,5,1,6,712,1,1,1,1
Short,5,1,7,1122,0,0,1,1
Short,5,1,8,1350,0,0,1,2
Short,5,1,9,1912,0,1,0,2
Short,5,1,10,1618,0,0,1,2
Short,5,1,11,762,1,1,1,1
Short,5,1,12,1520,0,0,1,3
Short,5,1,13,1090,1,1,1,3
Short,5,1,14,1526,1,1,1,3
Short,5,1,15,686,0,0,1,1
Short,5,1,16,1270,1,1,1,3
Short,5,1,17,1704,0,0,1,3
Short,5,1,18,1232,1,1,1,1
Short,5,1,19,1774,0,0,1,3
Short,5,1,20,1126,1,1,1,2
Short,5,1,21,990,0,0,1,1
Short,5,1,22,910,1,1,1,2
Short,5,1,23,1204,1,1,1,2
Short,5,1,24,854,1,1,1,3
Short,5,1,25,1524,0,0,1,2
Short,5,1,26,852,1,1,1,1
Short,5,1,27,1818,1,1,1,3
Short,5,1,28,1062,0,0,1,2
Short,5,1,29,1174,0,0,1,1
Short,5,1,30,1992,0,0,1,3
Short,5,2,1,2254,0,0,1,2
Short,5,2,2,1524,0,1,0,3
Short,5,2,3,1492,1,1,1,2
Short,5,2,4,1480,1,1,1,2
Short,5,2,5,1172,1,1,1,1
Short,5,2,6,1994,0,0,1,2
Short,5,2,7,2362,0,0,1,3
Short,5,2,8,1654,0,0,1,3
Short,5,2,9,1122,1,1,1,2
Short,5,2,10,1692,1,1,1,3
Short,5,2,11,1020,0,0,1,1
Short,5,2,12,1400,0,0,1,3
Short,5,2,13,1078,1,1,1,3
Short,5,2,14,964,0,0,1,1
Short,5,2,15,1486,0,0,1,3
Short,5,2,16,868,1,1,1,2
Short,5,2,17,712,1,1,1,1
Short,5,2,18,1028,0,0,1,2
Short,5,2,19,2358,1,1,1,3
Short,5,2,20,1978,1,1,1,1
Short,5,2,21,1342,0,0,1,2
Short,5,2,22,880,0,1,0,1
Short,5,2,23,3148,0,0,1,3
Short,5,2,24,2032,0,0,1,2
Short,5,2,25,1196,0,0,1,1
Short,5,2,26,2702,1,1,1,2
Short,5,2,27,1552,1,1,1,3
Short,5,2,28,1830,0,0,1,1
Short,5,2,29,1552,1,1,1,1
Short,5,2,30,1054,0,0,1,1
Short,5,3,1,2578,0,0,1,3
Short,5,3,2,1576,1,1,1,2
Short,5,3,3,812,0,0,1,1
Short,5,3,4,2910,1,1,1,3
Short,5,3,5,1618,0,0,1,2
Short,5,3,6,1128,0,0,1,2
Short,5,3,7,754,0,0,1,1
Short,5,3,8,888,0,0,1,1
Short,5,3,9,1298,1,1,1,2
Short,5,3,10,1720,1,1,1,1
Short,5,3,11,1782,0,0,1,3
Short,5,3,12,2084,1,1,1,1
Short,5,3,13,1180,1,1,1,2
Short,5,3,14,1986,1,1,1,1
Short,5,3,15,1548,0,0,1,1
Short,5,3,16,1106,0,0,1,2
Short,5,3,17,1976,0,0,1,3
Short,5,3,18,1122,0,1,0,1
Short,5,3,19,2098,1,1,1,3
Short,5,3,20,4018,0,0,1,3
Short,5,3,21,1332,0,0,1,3
Short,5,3,22,2088,0,1,0,3
Short,5,3,23,2736,1,1,1,3
Short,5,3,24,1998,0,0,1,1
Short,5,3,25,1966,0,0,1,2
Short,5,3,26,2036,0,0,1,2
Short,5,3,27,1370,1,1,1,1
Short,5,3,28,922,1,1,1,2
Short,5,3,29,1922,1,1,1,3
Short,5,3,30,2042,1,1,1,2
Short,5,4,1,2794,0,0,1,3
Short,5,4,2,2064,0,0,1,2
Short,5,4,3,1916,0,0,1,2
Short,5,4,4,1284,0,0,1,1
Short,5,4,5,2294,1,1,1,1
Short,5,4,6,1738,1,1,1,2
Short,5,4,7,1278,0,0,1,1
Short,5,4,8,2030,0,0,1,2
Short,5,4,9,2004,0,0,1,2
Short,5,4,10,2940,0,0,1,3
Short,5,4,11,1132,1,1,1,1
Short,5,4,12,1268,0,0,1,2
Short,5,4,13,2514,1,1,1,3
Short,5,4,14,3006,0,0,1,3
Short,5,4,15,1232,0,0,1,1
Short,5,4,16,2144,1,1,1,2
Short,5,4,17,1720,0,0,1,3
Short,5,4,18,1188,1,1,1,1
Short,5,4,19,3920,0,0,1,3
Short,5,4,20,1326,1,1,1,3
Short,5,4,21,1410,0,0,1,1
Short,5,4,22,1800,1,1,1,2
Short,5,4,23,2252,1,1,1,3
Short,5,4,24,1218,1,1,1,2
Short,5,4,25,1426,1,1,1,3
Short,5,4,26,1612,1,1,1,1
Short,5,4,27,814,1,1,1,1
Short,5,4,28,2390,1,1,1,3
Short,5,4,29,1814,0,0,1,1
Short,5,4,30,1674,1,1,1,2
Short,5,5,1,2010,1,1,1,3
Short,5,5,2,1112,0,0,1,1
Short,5,5,3,1738,0,0,1,2
Short,5,5,4,726,1,1,1,1
Short,5,5,5,3150,1,1,1,3
Short,5,5,6,816,1,1,1,2
Short,5,5,7,1178,1,1,1,2
Short,5,5,8,2366,0,0,1,2
Short,5,5,9,1282,1,1,1,1
Short,5,5,10,2660,1,1,1,3
Short,5,5,11,1378,1,1,1,1
Short,5,5,12,3568,0,0,1,3
Short,5,5,13,1162,0,0,1,1
Short,5,5,14,1110,0,0,1,2
Short,5,5,15,1248,0,0,1,2
Short,5,5,16,2214,1,1,1,3
Short,5,5,17,800,1,1,1,1
Short,5,5,18,1026,0,0,1,2
Short,5,5,19,3488,0,0,1,3
Short,5,5,20,1656,0,0,1,3
Short,5,5,21,2156,0,0,1,3
Short,5,5,22,812,0,0,1,1
Short,5,5,23,974,1,1,1,2
Short,5,5,24,1438,0,0,1,1
Short,5,5,25,2672,0,0,1,1
Short,5,5,26,1092,1,1,1,1
Short,5,5,27,1338,1,1,1,3
Short,5,5,28,886,0,1,0,2
Short,5,5,29,3152,0,0,1,3
Short,5,5,30,1236,1,1,1,2
Short,6,1,1,2074,0,0,1,1
Short,6,1,2,1506,0,0,1,1
Short,6,1,3,3262,1,0,0,3
Short,6,1,4,926,0,0,1,1
Short,6,1,5,1508,0,0,1,1
Short,6,1,6,830,0,0,1,1
Short,6,1,7,798,1,1,1,1
Short,6,1,8,1968,0,0,1,2
Short,6,1,9,2828,0,0,1,3
Short,6,1,10,2440,1,1,1,3
Short,6,1,11,1180,1,1,1,2
Short,6,1,12,2254,1,1,1,2
Short,6,1,13,1780,1,1,1,1
Short,6,1,14,1604,1,1,1,3
Short,6,1,15,1222,1,1,1,1
Short,6,1,16,2702,0,0,1,2
Short,6,1,17,2200,1,1,1,3
Short,6,1,18,2124,0,0,1,2
Short,6,1,19,2882,1,1,1,3
Short,6,1,20,1752,0,0,1,2
Short,6,1,21,2882,0,0,1,3
Short,6,1,22,1112,1,1,1,2
Short,6,1,23,1548,0,0,1,2
Short,6,1,24,1330,1,1,1,1
Short,6,1,25,1680,1,1,1,2
Short,6,1,26,3240,0,0,1,3
Short,6,1,27,1034,1,1,1,3
Short,6,1,28,1318,1,1,1,2
Short,6,1,29,988,1,1,1,1
Short,6,1,30,2996,0,0,1,3
Short,6,2,1,1056,1,1,1,1
Short,6,2,2,1840,1,1,1,3
Short,6,2,3,1530,0,0,1,2
Short,6,2,4,4010,0,0,1,3
Short,6,2,5,1118,1,1,1,1
Short,6,2,6,1658,0,0,1,2
Short,6,2,7,3556,0,0,1,3
Short,6,2,8,846,0,0,1,1
Short,6,2,9,1620,1,1,1,3
Short,6,2,10,3052,0,0,1,3
Short,6,2,11,2674,0,0,1,1
Short,6,2,12,1102,1,1,1,2
Short,6,2,13,978,1,1,1,1
Short,6,2,14,1562,0,0,1,2
Short,6,2,15,984,1,1,1,1
Short,6,2,16,2960,0,0,1,2
Short,6,2,17,750,1,1,1,2
Short,6,2,18,926,0,0,1,1
Short,6,2,19,1394,1,1,1,2
Short,6,2,20,1042,1,1,1,3
Short,6,2,21,2780,0,0,1,3
Short,6,2,22,1148,0,0,1,1
Short,6,2,23,1244,1,1,1,1
Short,6,2,24,1280,1,1,1,2
Short,6,2,25,2130,0,0,1,2
Short,6,2,26,1198,0,0,1,1
Short,6,2,27,1120,1,1,1,2
Short,6,2,28,1202,1,1,1,3
Short,6,2,29,3116,0,0,1,3
Short,6,2,30,1804,1,1,1,3
Short,6,3,1,3302,0,0,1,3
Short,6,3,2,1026,1,1,1,1
Short,6,3,3,2684,0,0,1,2
Short,6,3,4,2856,1,1,1,3
Short,6,3,5,1896,0,0,1,1
Short,6,3,6,828,1,1,1,3
Short,6,3,7,1386,0,0,1,2
Short,6,3,8,1146,1,1,1,3
Short,6,3,9,1720,0,0,1,2
Short,6,3,10,1206,0,0,1,1
Short,6,3,11,2262,0,0,1,3
Short,6,3,12,1652,1,1,1,2
Short,6,3,13,1024,1,1,1,2
Short,6,3,14,2308,1,1,1,3
Short,6,3,15,2460,0,0,1,3
Short,6,3,16,1470,1,1,1,2
Short,6,3,17,982,1,1,1,1
Short,6,3,18,1270,0,0,1,2
Short,6,3,19,2258,1,1,1,2
Short,6,3,20,1536,1,1,1,1
Short,6,3,21,1242,0,0,1,1
Short,6,3,22,2320,0,0,1,2
Short,6,3,23,1672,0,0,1,1
Short,6,3,24,3536,0,0,1,3
Short,6,3,25,1278,1,1,1,1
Short,6,3,26,2848,1,1,1,3
Short,6,3,27,1474,1,1,1,2
Short,6,3,28,1496,0,0,1,1
Short,6,3,29,946,1,1,1,1
Short,6,3,30,3302,0,0,1,3
Short,6,4,1,890,0,0,1,1
Short,6,4,2,796,1,1,1,1
Short,6,4,3,2664,1,1,1,3
Short,6,4,4,2604,0,0,1,2
Short,6,4,5,1806,1,1,1,2
Short,6,4,6,1196,0,0,1,1
Short,6,4,7,1180,0,0,1,1
Short,6,4,8,1088,1,1,1,1
Short,6,4,9,1684,0,0,1,2
Short,6,4,10,950,0,0,1,1
Short,6,4,11,834,0,0,1,1
Short,6,4,12,1850,0,0,1,2
Short,6,4,13,2394,0,0,1,3
Short,6,4,14,3274,0,0,1,2
Short,6,4,15,880,1,1,1,1
Short,6,4,16,1634,1,1,1,2
Short,6,4,17,3664,0,0,1,3
Short,6,4,18,760,1,1,1,2
Short,6,4,19,888,1,1,1,1
Short,6,4,20,2498,0,0,1,3
Short,6,4,21,1552,1,1,1,2
Short,6,4,22,1806,0,0,1,2
Short,6,4,23,2900,0,0,1,3
Short,6,4,24,760,1,1,1,1
Short,6,4,25,2560,1,1,1,3
Short,6,4,26,3792,1,1,1,3
Short,6,4,27,3314,0,1,0,3
Short,6,4,28,1940,1,1,1,3
Short,6,4,29,1474,1,1,1,2
Short,6,4,30,2776,0,0,1,3
Short,6,5,1,1796,0,0,1,1
Short,6,5,2,840,1,1,1,2
Short,6,5,3,2910,0,0,1,3
Short,6,5,4,3098,1,1,1,3
Short,6,5,5,1610,1,1,1,2
Short,6,5,6,1434,1,0,0,1
Short,6,5,7,4012,0,0,1,2
Short,6,5,8,4016,0,0,1,3
Short,6,5,9,1268,0,0,1,1
Short,6,5,10,1582,1,1,1,1
Short,6,5,11,3058,0,0,1,2
Short,6,5,12,1696,1,1,1,2
Short,6,5,13,1158,0,0,1,1
Short,6,5,14,4764,0,0,1,3
Short,6,5,15,812,1,1,1,2
Short,6,5,16,2812,0,0,1,2
Short,6,5,17,1202,1,1,1,1
Short,6,5,18,3364,0,0,1,3
Short,6,5,19,2090,0,0,1,2
Short,6,5,20,1906,0,1,0,3
Short,6,5,21,2636,1,1,1,2
Short,6,5,22,1060,1,1,1,3
Short,6,5,23,1588,1,1,1,3
Short,6,5,24,1158,1,1,1,1
Short,6,5,25,1102,1,1,1,1
Short,6,5,26,2498,0,0,1,2
Short,6,5,27,1512,0,0,1,1
Short,6,5,28,2746,0,0,1,3
Short,6,5,29,1046,1,1,1,3
Short,6,5,30,1138,1,1,1,1
Short,7,1,1,3468,1,1,1,3
Short,7,1,2,1854,1,1,1,2
Short,7,1,3,1926,1,1,1,3
Short,7,1,4,1542,1,1,1,3
Short,7,1,5,1094,1,1,1,2
Short,7,1,6,1474,1,1,1,2
Short,7,1,7,3648,0,0,1,2
Short,7,1,8,1624,0,0,1,1
Short,7,1,9,3016,0,0,1,3
Short,7,1,10,3272,1,1,1,2
Short,7,1,11,978,1,1,1,1
Short,7,1,12,1090,0,0,1,1
Short,7,1,13,1814,1,1,1,1
Short,7,1,14,3266,0,0,1,3
Short,7,1,15,2666,1,1,1,2
Short,7,1,16,2640,0,0,1,2
Short,7,1,17,1056,1,1,1,1
Short,7,1,18,1226,1,1,1,1
Short,7,1,19,1784,1,1,1,3
Short,7,1,20,1086,0,0,1,1
Short,7,1,21,3596,0,0,1,3
Short,7,1,22,2242,0,0,1,2
Short,7,1,23,1666,0,0,1,2
Short,7,1,24,1516,0,0,1,1
Short,7,1,25,2644,1,0,0,1
Short,7,1,26,5884,1,1,1,3
Short,7,1,27,4890,0,0,1,3
Short,7,1,28,4172,0,0,1,3
Short,7,1,29,2286,0,0,1,2
Short,7,1,30,994,1,1,1,1
Short,7,2,1,1622,1,1,1,2
Short,7,2,2,1116,0,0,1,1
Short,7,2,3,2088,1,1,1,2
Short,7,2,4,1736,0,0,1,1
Short,7,2,5,4458,0,0,1,3
Short,7,2,6,1690,0,0,1,1
Short,7,2,7,2586,0,0,1,2
Short,7,2,8,1670,1,1,1,3
Short,7,2,9,1888,0,0,1,1
Short,7,2,10,1586,1,1,1,3
Short,7,2,11,1438,1,1,1,1
Short,7,2,12,1310,1,1,1,2
Short,7,2,13,966,1,1,1,2
Short,7,2,14,1968,0,0,1,2
Short,7,2,15,2140,0,0,1,2
Short,7,2,16,1550,1,1,1,1
Short,7,2,17,1334,1,1,1,1
Short,7,2,18,1202,1,1,1,1
Short,7,2,19,2068,0,0,1,3
Short,7,2,20,1494,1,1,1,3
Short,7,2,21,2282,1,1,1,2
Short,7,2,22,1582,0,0,1,2
Short,7,2,23,1298,0,0,1,1
Short,7,2,24,4770,0,0,1,3
Short,7,2,25,2752,1,1,1,1
Short,7,2,26,2454,1,1,1,3
Short,7,2,27,2256,0,0,1,2
Short,7,2,28,2622,0,0,1,3
Short,7,2,29,1592,1,1,1,3
Short,7,2,30,3402,0,0,1,3
Short,7,3,1,1576,1,1,1,2
Short,7,3,2,2314,0,0,1,1
Short,7,3,3,1828,1,1,1,2
Short,7,3,4,1348,0,0,1,2
Short,7,3,5,968,1,1,1,3
Short,7,3,6,1040,0,0,1,1
Short,7,3,7,900,1,1,1,1
Short,7,3,8,860,0,0,1,1
Short,7,3,9,3758,1,1,1,3
Short,7,3,10,1526,1,1,1,2
Short,7,3,11,1318,1,1,1,1
Short,7,3,12,1148,0,0,1,2
Short,7,3,13,2484,1,1,1,3
Short,7,3,14,1684,0,0,1,2
Short,7,3,15,2684,0,0,1,3
Short,7,3,16,808,1,1,1,2
Short,7,3,17,2386,0,0,1,3
Short,7,3,18,788,1,1,1,1
Short,7,3,19,1536,1,1,1,1
Short,7,3,20,1544,1,1,1,2
Short,7,3,21,1790,0,0,1,3
Short,7,3,22,2036,0,0,1,1
Short,7,3,23,2352,0,0,1,3
Short,7,3,24,926,1,1,1,3
Short,7,3,25,1530,0,0,1,2
Short,7,3,26,1404,1,1,1,3
Short,7,3,27,1840,0,0,1,2
Short,7,3,28,1658,0,0,1,1
Short,7,3,29,1054,1,1,1,1
Short,7,3,30,1958,0,0,1,3
Short,7,4,1,1516,1,1,1,3
Short,7,4,2,748,0,0,1,1
Short,7,4,3,2004,0,0,1,3
Short,7,4,4,1182,1,1,1,1
Short,7,4,5,2138,0,0,1,2
Short,7,4,6,1228,0,0,1,3
Short,7,4,7,1314,1,1,1,3
Short,7,4,8,2122,1,1,1,2
Short,7,4,9,1222,0,0,1,1
Short,7,4,10,2308,1,1,1,3
Short,7,4,11,3014,0,0,1,3
Short,7,4,12,1848,0,0,1,3
Short,7,4,13,1208,1,1,1,2
Short,7,4,14,1136,0,0,1,2
Short,7,4,15,1336,0,0,1,1
Short,7,4,16,2054,1,1,1,3
Short,7,4,17,1104,0,0,1,2
Short,7,4,18,1484,0,0,1,2
Short,7,4,19,1338,1,1,1,3
Short,7,4,20,3188,0,0,1,2
Short,7,4,21,788,1,1,1,2
Short,7,4,22,912,1,1,1,1
Short,7,4,23,1256,0,0,1,1
Short,7,4,24,1516,1,1,1,2
Short,7,4,25,1166,1,1,1,2
Short,7,4,26,924,1,1,1,1
Short,7,4,27,714,1,1,1,1
Short,7,4,28,860,0,0,1,1
Short,7,4,29,784,1,1,1,1
Short,7,4,30,1964,0,0,1,3
Short,7,5,1,1012,1,1,1,2
Short,7,5,2,934,1,1,1,1
Short,7,5,3,1268,0,0,1,2
Short,7,5,4,1150,1,1,1,3
Short,7,5,5,1150,0,0,1,2
Short,7,5,6,1046,0,0,1,1
Short,7,5,7,2478,0,0,1,3
Short,7,5,8,1166,0,0,1,1
Short,7,5,9,740,0,0,1,1
Short,7,5,10,908,1,1,1,1
Short,7,5,11,1138,1,1,1,2
Short,7,5,12,1754,0,0,1,3
Short,7,5,13,1788,0,0,1,3
Short,7,5,14,866,1,1,1,1
Short,7,5,15,766,0,0,1,1
Short,7,5,16,1068,0,0,1,2
Short,7,5,17,1420,1,1,1,3
Short,7,5,18,1304,0,1,0,1
Short,7,5,19,2104,0,0,1,2
Short,7,5,20,1150,1,1,1,2
Short,7,5,21,1902,0,0,1,3
Short,7,5,22,1266,1,1,1,2
Short,7,5,23,742,1,1,1,1
Short,7,5,24,1134,1,1,1,3
Short,7,5,25,1360,0,0,1,3
Short,7,5,26,1432,0,1,0,2
Short,7,5,27,1466,0,0,1,1
Short,7,5,28,2738,1,1,1,3
Short,7,5,29,2696,0,0,1,2
Short,7,5,30,2608,1,1,1,3
Short,8,1,1,1344,1,1,1,1
Short,8,1,2,2650,1,1,1,3
Short,8,1,3,1016,0,0,1,1
Short,8,1,4,2820,1,1,1,2
Short,8,1,5,1642,0,0,1,2
Short,8,1,6,1358,0,0,1,1
Short,8,1,7,2576,1,1,1,1
Short,8,1,8,4150,0,0,1,3
Short,8,1,9,1894,0,0,1,2
Short,8,1,10,4048,0,1,0,3
Short,8,1,11,7928,0,0,1,3
Short,8,1,12,5884,1,1,1,2
Short,8,1,13,938,1,1,1,3
Short,8,1,14,2214,0,0,1,2
Short,8,1,15,5592,0,0,1,3
Short,8,1,16,4044,0,0,1,2
Short,8,1,17,1014,1,1,1,2
Short,8,1,18,2834,0,0,1,1
Short,8,1,19,2702,1,1,1,2
Short,8,1,20,3104,1,1,1,3
Short,8,1,21,1072,1,1,1,1
Short,8,1,22,3136,1,1,1,2
Short,8,1,23,2884,0,0,1,3
Short,8,1,24,4330,0,0,1,2
Short,8,1,25,1350,0,0,1,1
Short,8,1,26,4912,1,1,1,3
Short,8,1,27,4858,0,0,1,3
Short,8,1,28,2608,1,1,1,1
Short,8,1,29,1098,1,1,1,1
Short,8,1,30,798,0,0,1,1
Short,8,2,1,5446,1,1,1,3
Short,8,2,2,1480,1,1,1,1
Short,8,2,3,1390,1,1,1,2
Short,8,2,4,2260,1,1,1,3
Short,8,2,5,1258,1,1,1,1
Short,8,2,6,3054,0,0,1,3
Short,8,2,7,2402,0,0,1,2
Short,8,2,8,2690,1,1,1,1
Short,8,2,9,870,1,1,1,2
Short,8,2,10,1184,1,1,1,1
Short,8,2,11,3446,0,0,1,3
Short,8,2,12,2026,0,0,1,2
Short,8,2,13,1120,1,1,1,2
Short,8,2,14,2690,0,0,1,1
Short,8,2,15,3190,0,0,1,3
Short,8,2,16,1732,1,1,1,2
Short,8,2,17,1984,0,0,1,1
Short,8,2,18,836,1,1,1,3
Short,8,2,19,1802,1,1,1,1
Short,8,2,20,5040,0,0,1,2
Short,8,2,21,1908,0,0,1,1
Short,8,2,22,1534,1,1,1,2
Short,8,2,23,3734,0,0,1,3
Short,8,2,24,4222,0,0,1,3
Short,8,2,25,2716,0,1,0,3
Short,8,2,26,3932,0,0,1,2
Short,8,2,27,2552,0,0,1,2
Short,8,2,28,0,9999,0,0,1
Short,8,2,29,2356,1,1,1,3
Short,8,2,30,2202,0,0,1,1
Short,8,3,1,3472,0,0,1,3
Short,8,3,2,1050,0,0,1,1
Short,8,3,3,3100,1,1,1,3
Short,8,3,4,1484,0,0,1,1
Short,8,3,5,1914,1,1,1,2
Short,8,3,6,2148,0,0,1,2
Short,8,3,7,1606,1,1,1,3
Short,8,3,8,2414,0,0,1,2
Short,8,3,9,2822,0,0,1,3
Short,8,3,10,2164,1,1,1,2
Short,8,3,11,1556,1,1,1,1
Short,8,3,12,1768,0,0,1,2
Short,8,3,13,1978,0,0,1,1
Short,8,3,14,2420,0,0,1,2
Short,8,3,15,3986,1,1,1,2
Short,8,3,16,4834,0,0,1,3
Short,8,3,17,890,1,1,1,1
Short,8,3,18,820,1,1,1,2
Short,8,3,19,3870,0,1,0,3
Short,8,3,20,4736,1,1,1,1
Short,8,3,21,1050,1,1,1,1
